3.96124E+17,"‹ÛŒ_¨Œ¡ŒÏ¡ÏàÛÙŒÊ± USA CI‹ÛÔ 2013/11/1 12:53:14 JST,  Ïà¾¼ŒÏ¡ ‹â¢‹ÄÁ‹Ä»‹âÇŒöÁ Œİ_ ‹âÇ‹Ä»‹Ä¥‹â©‹ÄÇ‹ÄÜ‹â¢ ‹â_‹Ä_‹Ä_‹Ä»‹â¢‹ÄÇ‹âÇ‹Ä»‹ÄÔ‹Äö‹Ä»‹â¢  ŠÈ÷ÀÔ,  ML1.2, TNT951g,  ¾á±‹¥2.0km,  http://t.co/DktQtrPpqj",earthquake_all
3.96124E+17,Getting thrown in the jumper because i was so tiny its ight.,BadAssDreahh
3.96124E+17,Because they are the http://t.co/NNIAIMSffw!_Ù÷_Ù÷_Ù÷_Ù÷_Ù÷,brittanylyn13
3.96124E+17,Sleep,Trey_Tutts
3.96124E+17,"TRAFFIC STOP at EB I84 FWY AT / NE 201ST AVE, GRESHAM, OR [Multnomah County Sheriff #PM13000041646] 20:46 #pdx911",pdxsherrifflog
3.96124E+17,"@neverabogey603 regardless of anyone's performances this week, the Bengals will still be in first by 1 1/2 games. #Truth",BarryOHouse661
3.96124E+17,Sleeping Naked w/ my favorite cover &gt;,JessThee_Best
3.96124E+17,damn nicki damn http://t.co/rSDybM6axj,BJV212
3.96124E+17,Just a little bit _ÙÔÎ,XavierMitchell_
3.96124E+17,@_MoniqueeMarie listening to music laying wyd,Dezy_Rayy
3.96124E+17,"Did I just crank up Marble Floors? No, but I am playing it.",DKP_TribeWDE
3.96124E+17,_Ù÷__Ù÷__Ù÷_,espi_olvera
3.96124E+17,@Sabrinabreanne Arrest me?_Ù÷â,AlecAnderson55
3.96124E+17,‰ÛÏ@RatedR4Reno: Happy Halloween from my roommate to you http://t.co/RCYv8GI0yV‰Û _ÙÔÈ,jay_mami
3.96124E+17,#TheGhostOfTheHotel,CristianiTweets
3.96124E+17,Another reason to love #NYC. First ever #Halloween light show from theåÊ#empirestatebuildingåÊhttp://t.co/58fq7Kq6bk,petershankman
3.96124E+17,"‹ÛŒ_¨Œ¡ŒÏ¡ÏàÛÙŒÊ± USA CI‹ÛÔ 2013/11/1 12:53:14 JST,  Ïà¾¼ŒÏ¡ ‹â¢‹ÄÁ‹Ä»‹âÇŒöÁ Œİ_ ‹âÇ‹Ä»‹Ä¥‹â©‹ÄÇ‹ÄÜ‹â¢ ‹â_‹Ä_‹Ä_‹Ä»‹â¢‹ÄÇ‹âÇ‹Ä»‹ÄÔ‹Äö‹Ä»‹â¢  ŠÈ÷ÀÔ,  ML1.2, TNT951g,  ¾á±‹¥2.0km,  http://t.co/QMeUVqth1o",earthquake_all0
3.96124E+17,Well now that the powers back I have a long night ahead of me,TheChinaDoll_96
3.96124E+17,@hadillerz I'm inlove with you too sexy,samdacat_
3.96124E+17,I wish I could be a witch then I could cast spells on people that are mean or guys I like.,twags16
3.96124E+17,Saw my babieeees _Ù_Ä_ÙÔÈ_ÙÔÂ_ÙÔ_ http://t.co/WPvRJ363Bw,xocasandra
3.96124E+17,‰÷à ‰÷Ä,AlejandraAntun3
3.96124E+17,Happy birthday @_callmeBONNIE #Scorpio _Ù___Ù___Ù___Ù_ä_Ù_ä_Ù_ä_Ù___Ù_ä,Tavan_95
3.96124E+17,"""Where is Los Angelos? ""LA"" I don't know who needs more help",morganlee0609
3.96124E+17,I only use thongs when their needed Becuase their sooo uncomfortable _Ù÷_,fernaaaayy
3.96124E+17,I'm Super dooper tired ! :/,ElaaRose
3.96124E+17,Playing airplane with Ryan _Ù÷‰Ïö•ü_Ùªö,sdimmette22
3.96124E+17,Bawmb,_nayzaa
3.96124E+17,Thotties,TropicalSosa
3.96124E+17,@ayeibkirbs bullshit females got to shave _Ù÷Ğ,DOLO_ORTIZ
3.96124E+17,Movies and shit is lame right now,Yazmean_
3.96124E+17,Lol fuck everyone,_ayejayyy
3.96124E+17,"Happy Halloween @ Oxford, MS http://t.co/2RVyXm0dX5",bizcarr
3.96124E+17,They're playing Strange Overflow at The Shrine. I prefer the @WeBarbarians cover. Oh how I miss them...,ZoGLOw
3.96124E+17,Kelbdog turns 21 in a week. :O #RunningAway,MarissaLayn
3.96124E+17,@spee_t3 @TheReelJuicyJay I typed spee first but I don't follow you so it didn't come up.. Oops,cfitz2017
3.96124E+17,@Kold91 can do no wrong.,Enuff_Said
3.96124E+17,Off work all weekend _ÙªÎ,mydaughterworld
3.96124E+17,"And finally, November _ÙªÎ Getting everything ready for Leila this month. Still can't believe she'll be here so soon _Ù÷±_Ù÷_ÙÕÏ #SOEXCITED #myprincess",kaywa_michelle
3.96124E+17,I didn't know I was lost.....,derekdab18
3.96124E+17,Day one on crutches and I'm over them already.,brit_knee222
3.96124E+17,"Only thing to look forward to now is thanksgiving, shopping, Christmas music, and family time",philipmiller21
3.96124E+17,A man should never have this much homework before friday night lights,KingJamesXL
3.96124E+17,@shanicej_xo @prettythuug__  lmao I going to eat bread and water now,ParrisDevon
3.96124E+17,"Indian, Marilyn and Bettie Page ‰_•ü_ÙÕÜ_ÙÕã @velaniemossler @LindseyCatz http://t.co/x1PgieGq2w",alexaraetx
3.96124E+17,Yess is November time is going dumb quick,SESSIINAT
3.96124E+17,She looked good though,_TheGrandPumba
3.96124E+17,"Visiting #Garvin, #Oklahoma? Check out this great new app for news, weather, hotels, and food here! http://t.co/3mhBCqNhV0",screamradius
3.96124E+17,@Dom_Mello Cause you're baaaaad!,Kalvin_GhosTz
3.96124E+17,And this is happening.,jamaicanfrodo
3.96124E+17,I'm super tired,abigail_aguayo
3.96124E+17,@BigTra21 YESSS,CianaCreighton
3.96124E+17,Your accusations are absurd and quite shallow my friend,dylanfurtado1
3.96124E+17,"Oye discÌ¼lpame, pero te pasas de guapo.",tottimilan
3.96124E+17,If I gave you my hand would you take it and make me the happiest girl in the world?,KatieLowman23
3.96124E+17,@mwilson46 AJ Green and Lamar Miller. PPR _ÙÔ,Josh__Harris
3.96124E+17,@TRUtv_Roman hahaha what?,ColeHitsThrees
3.96124E+17,Take a shot for me !!,alyyssaajasper
3.96124E+17,#yayaai,FcoMartinMtz
3.96124E+17,Foreign money,LoverBoy_XOxo
3.96124E+17,@kcbsnews Cincinnati-Miami classic in OT. Would be a shame for either team to lose. #wink #NFL @LenzContact,DaveLewissports
3.96124E+17,I'm done feeling this way just cause of you.,reynabeltran4
3.96124E+17,B days are my fav.,JackieStrange2
3.96124E+17,I'm lowkey butthurt that none of my friends invited me to any parties. Thanks assholes. You're not getting any homemade cookies,LaSirena_txo
3.96124E+17,If he don't hurry TF up and get here ik something!,uu_Should_Adore
3.96124E+17,Sleep deprivation + alcohol and I become an awkward teenager again. Ah well. Nothing a little sleep can't cure!,jennifershark
3.96124E+17,Hitting the sheets and I'm gonna be sleeping like a baby tonight thanks to my cold meds!! _Ù÷« #nightynight,paiigebradyy
3.96124E+17,"Sometimes you have to act like you don't care, even when you do.‰Û",FlyGuy_Two
3.96124E+17,Party bus.. Get it get it,garoorooblue
3.96124E+17,DOLPHINS WIN!!! DOLPHINS WIN!!!,RyanAcesHenry
3.96124E+17,@2prettyamanda daddy needs tacos today,Big_Play_Trey3
3.96124E+17,"THEFT - PRIORITY at 6800 BLOCK OF N LOMBARD ST, PORTLAND, OR [Portland Police #PP13000360906] 20:34 #pdx911",pdxpolicelog
3.96124E+17,11 times in less than an hour _Ù÷_Ùª_,Travontaz
3.96124E+17,‰ÛÏ@KimsComeback: Late nighters! Tyler will be posting a personal cover video tomorrow!!!‰Û It's true,TylerComeback
3.96124E+17,@mdylag16 I already did _Ù÷,PhillupZ
3.96124E+17,Happy birthday @ashley_noellee I hope you're day is great!! You deserve a great day today and my book will go into more detail but ily‰÷¼•ü‰÷¼•ü_Ù÷÷_Ù÷÷,Mattyg61
3.96124E+17,¯¤ôãôãôàôÉ ôôÄ ¯¤¯_¯±ôà ôö¯¤¯_¯± ¯ÂôÉô_¯_ ¯¤ôãôÉ¯_ôãôÉô_ô  ¯Î¯Î ¯_¯_¯¬ô ¯¤ ¯¤ôãôãôà ¯_ôãôä ôÉô  ¯á¯¼ôä ôö ¯»¯Â¯¬¯±  #¯_ôÉô_¯ø¯¤ô _¯¤ôã¯»¯±ôÄô__1_ô ôöôôÉ¯¬¯±,RIGHT_VISION
3.96124E+17,Uuuugggghhh I experienced life as a Dolphins fan for a game. Whew glad that's over!,gweb617
3.96124E+17,Forgot about Anna's shirt o:,April_g17
3.96124E+17,White people tend to be much more secretive,quasmay
3.96124E+17,Omg there's an I Love Lucy play/show playing here in Toronto and i need to go,vanessaOdowd
3.96124E+17,my attitude sucks when u dont come around,dwilson84
3.96124E+17,Cuandooo venia subiiendoo vi el poloche de raja Enla escaleraaa :(,Bichiaintensa
3.96124E+17,Ugh _Ù÷Ó,DohertyAlice
3.96124E+17,@kmdowell3 hahaha awesome! Now she's flying that made my night,kafherring
3.96124E+17,1000 ratone come,HoeDaddyHoward
3.96124E+17,"@CoJo_Cinco me too,well when I watch the great pumpkin, Charlie Brown #comeseeme",LoriRJoseph
3.96124E+17,@brittbuzz OMG YESSS!!!!! bahahahaha #perfecttttt,KelsMarieS
3.96124E+17,#DrunkAsFuck,_ccollas96
3.96124E+17,Losing the game by a safety in OT? That should be all the proof you need that Thursday Night Football is a bad idea #soSloppy,tsmuse
3.96124E+17,#CommercialAlarm at Airport Boulevard. #orlpol,orlpol32827
3.96124E+17,I love you Alicia! RT @dynamotheory @GingeFC Quiet Sounder fan,1morequietnight
3.96124E+17,"""When I wake up in the morning and before I fall asleep, I think of you""",aamandasmithh
3.96124E+17,W against the Pats on the road but not the Browns or Dolphins #sure #norhyme #noreason,DmiggityMac
3.96124E+17,@LuckyEm16 omg so cute ! _Ù÷,Smexy_Lexy109
3.96124E+17,Pop! @GetAwayFromU,tageborkoff
3.96124E+17,"either I'm sleepy or just acting dumb ass hell , but everything is funny to me tonight _Ù÷â_Ù÷â_Ù÷â",xJasmineUnique
3.96124E+17,@SeanGautier13 u cant swim..,Daddy__Dalton
3.96124E+17,"I know you're sick and tired of all that bullshit. So don't be afraid, take a shot, bite the bullet.",Johnzyyy
3.96124E+17,@DCaldwell32 haha I know. Il holler at You,99_russell
3.96124E+17,Just made out with Jen for a beer NEVER FORGET,youonlyCIVonce
3.96124E+17,Closed Parking Complaint request at 906 S Kenwood Ave http://t.co/2YZIn1ec6Y. After parking control hours - contact the police.,baltimore311
3.96124E+17,Chris Paul &amp; Allen Iverson my 2 Favorite PG's of All Time,Too_RACkEdUp10
3.96124E+17,If Colleen sets the fire alarm making this grilled cheese i will cry,jessyj106
3.96124E+17,"I love soccer, &amp; soccer loves me ok.",rubyitzel11
3.96124E+17,‰ÛÏ@moore_rach: http://t.co/l42cHTyD5G every girl needs to watch this srsly‰Û,samara_wright
3.96124E+17,Love my bf for being with me thru good and bad. He always makes me feel loved and know that he is always there.,tushi_20
3.96124E+17,My feet hurt from all that walking &amp; I didn't get candy at all _Ù÷Õ,yvonne_suarez12
3.96124E+17,@iJEVON e,Latinaaa_13
3.96124E+17,@Jay_Moore12hc @cj_bball23 I was messing with Tia at the time of the bet bruh,cloudkicker_92
3.96124E+17,"I'm at Madison Square (Savannah, GA) http://t.co/3FyV05BuNN",Calstubbs
3.96124E+17,Beat the best fucking teams in the league lose to the fuckphins,CR2FL
3.96124E+17,I found the 'cum' like substance in my hair,samilampitt
3.96124E+17,@Returning_Will what,MarkJrSays
3.96124E+17,#spoopy #bubbletea ahhh! #halloween #scary @ShatTheCat @ Tea Shop 168 http://t.co/MhVxpmXAb7,micheilduncan
3.96124E+17,Have to adapt to change even of it hurts,J_Flynn39
3.96124E+17,@4everJames Youu off Now lol?,Rocking_Trues
3.96124E+17,Grouplove's new album is divine. _Ù÷__ÙÕ¥,laylamariex3
3.96124E+17,When you learn better you do better,babykobe2013
3.96124E+17,‰ÛÏ@gilbertura: @ShowTimeKeemo Barnes not even playing‰Û Harrison Barnes gon make that much of a difference b ? They down 16 lol,ShowTimeKeemo
3.96124E+17,No shave November starts now,kev_keef
3.96124E+17,#halloween#success,Chyna_Munoz
3.96124E+17,"They told me get em, I got em.",_EJEEZY
3.96124E+17,WANT http://t.co/bEYRvsTZ3V,FallonMarkwell
3.96124E+17,RT @thisisdman: Ron Artest vs. Detroit fight still the GOAT,Too_Easyyy
3.96124E+17,November 1 2013,tylermunford
3.96124E+17,@xoxoverride You're doing it right.,Wesloweb
3.96124E+17,@sweetphaniee how old you turning ? 5 ? Or 6? I keep forgetting ...,Untoldjay
3.96124E+17,Happy Halloween !!!!!&lt;3,diana22quizoz
3.96124E+17,"I'm at Charley's Place (Glendale, AZ) http://t.co/QwPYtbxucm",CharleyKJ
3.96124E+17,let's go do some hood rat stuff .,_____ohx
3.96124E+17,Why do people snapchat when there's #FaceTime #winning #facewinning,zorilla87
3.96124E+17,@Well_blowmedown Oh. I see you tagged my name lol.,LetsHave_Lexx
3.96124E+17,I got my brothers that I fuck with. Them my niggas that's the squad _ÙÕø,Almighty_Guwop
3.96124E+17,Hmmm there's always next yr hopefully he'll be talking by then,NicholeC_95
3.96124E+17,"But mom, all the other kids are getting turnt",BottlesOfRozayy
3.96124E+17,http://t.co/3d205Q68Tu,MissGoGetter252
3.96124E+17,People that know about running &gt;,josemart1215
3.96124E+17,Halloween is officially over. #sadness _Ù÷_,SaraBabyxoxoxo
3.96124E+17,Wake!!!!!!! FINSUP!!!!!,Diddybull32
3.96124E+17,Goodnight everyone!,lolololollollll
3.96124E+17,Nigga just got treated,Qu33nKema_Barbi
3.96124E+17,"Wind 1.2 km/h S. Barometer 1013.2 mb, Rising slowly. Temperature 18.7 å¡C. Rain today 3.9 mm. Humidity 77%",RafaOrtizG
3.96124E+17,@News1130radio @AMacOnAir 8 in south slope #BURNABY,FredQuan
3.96124E+17,your cute.,laurenemilydean
3.96124E+17,@Mariska can't follow everyone. I accept that. I am going to fan girl some stranger and hope I don't get arrested hahaha,leeannthegreat
3.96124E+17,the slutty vampire http://t.co/ehEKtLEQ1x,mojohnss
3.96124E+17,Look at these candy I got from Halloween. I went 3 neighborhood tonight. So much fun. http://t.co/2jSliXRu63,_O1GDxQ
3.96124E+17,I can't stand dealing with girls,nnooojjaannn
3.96124E+17,Black girls is a funny ass phrase,Murray619
3.96124E+17,I think I'm going to get a Galaxy,alissaliane
3.96124E+17,Cold as hell by state wtfffff!!,Fckthebull
3.96124E+17,Everyone always jumps on Andy. It's not his fault.,LaceEverett
3.96124E+17,@celinevans_ lets go to john Adams!,notoriousHIG_
3.96124E+17,Alcorn &gt; TNF or nah? Lol,GeniusIAm
3.96124E+17,Bout to take a bath and read for a bit. #MeTime,carlie_arabella
3.96124E+17,We #sampled a bottle of jackdaniels_us and made a beat and video exclusively out of what we recorded.‰Û_ http://t.co/KGPA0T6Swx,MagneticKitchen
3.96124E+17,Please love me. @Harry_Styles,jennaadams9
3.96124E+17,Matthew will probably hate me because I sent him all those stickers but oh well. They are for Halloween _Ù_Ä_ÙÔÈ,gabbyxdearest
3.96124E+17,And the Dolphins win on a safety! Nice work #Cameronwake #NFL #TNF,mmcoates
3.96124E+17,"10/31 23:00 Temp 55.0F, Humidity 92%, wind --- 0 mph gusting 0, baro 29.835 inHg &amp; Rising, DP 52.7, rain 1.78"", solar 0, UV 0.0 #txwx",CenTexWX
3.96124E+17,cus baby we can take it sloowwwww,lexiichea
3.96124E+17,Time for a slight costume change. #halloween @ Hotel Carter http://t.co/GcP1sc5o5c,PickMeImTheOne
3.96124E+17,@DrewFowler_15 no nightmares for me_Ù÷,_annadouglas
3.96124E+17,@IFckedYoBetch I fucking know! _Ù÷â,HaleyKral
3.96124E+17,@sarahhalee It's November Now_ÙÔ,POSH__GoddSWANK
3.96124E+17,There are 3 guys dressed as Robert Thicke surrounding 1 Miley. Its about to go down.,Stu__Pickles
3.96124E+17,"@lesleyest And when KIDS are involved, how can you NOT err on the side of caution???",angiecarnathan
3.96124E+17,Drinking black coffee always makes me feel like a grown up _Ù÷_‰÷¥•ü,swingin_singer
3.96124E+17,"Wind 7.6 mph SE. Barometer 28.96 in, Falling. Temperature 64.8 å¡F. Rain today 0.78 in. Humidity 99%",PowellOHWeather
3.96124E+17,Me don't wanna go solo!,Sweetie_li_ciou
3.96124E+17,"#quoteofthenight ""seriously Abby I need help I'm in pain.""",abby_pegg
3.96124E+17,Me an my youngings on a paper chase fuck who ever in the way,DREADHEADROSTA
3.96124E+17,@ImKeeganShea soOoOoo lazy,Leederscottxo
3.96124E+17,@sinfulDeluxe hmmm I wonder why,RenyTay
3.96124E+17,Weird bored and still up for some reason Lol @ mommy's house http://t.co/LidWcMraCm,Ms_Mugga_Mommy
3.96124E+17,"The fact he's in my life, I'll always be grateful he's always there even when he doesn't have to. Thank you :') his text _ÙªÎ #thankyou",Shawtyy_Forever
3.96124E+17,@Manny_Navarro wow !!!,xtsgusperez
3.96124E+17,Ya it was funny at first but bruh _Ù÷©,chandlerprchard
3.96124E+17,@stoneeeyyy Lol alright _Ù÷â_Ù÷â,Kennif_Kennif
3.96124E+17,Blessed to have him in my life _ÙÕİ,BriannaRuiz82
3.96124E+17,R,Aye_annabelle
3.96124E+17,My face hurts so bad.,LK419
3.96124E+17,@kevinisourhero  yes that photo of @kevinjonas &amp;@daniellejonas is adorable and @DinaDeleasaG has the most awesome sister,TeamJoddon2012
3.96124E+17,I swear somebody's knocking at my door at 11:59PM #thepurge,joan_delson
3.96124E+17,Waiting for la wifey (@ 2201 Eglinton Ave. E w/ @maybezaybe) http://t.co/0rpwzGUVlC,abbaspeaks
3.96124E+17,They getting down at jack thoee,MCFOXOXO
3.96124E+17,I swear American Horror Story reruns are only at night.. Fucking gay.‰ÏÜ,itsmoorebaby
3.96124E+17,@xMackle come home now. Okay?,iDarianStanard
3.96124E+17,@lohansbby aw bae you deserve to be happy though &lt;3 ily too :),fondofanthonyq
3.96124E+17,"Yo yo. No homo. I'm not gay, FAGGOT.",Wolf_Ace666
3.96124E+17,@jaremsdreams42 fuck that bitch!!!!!,ZacharyZajdel
3.96124E+17,Yeah my boyfriend is amazing even when he should be super mad at me he still smiles kisses me and tells me he loves me #sorrybabe #heskeeper,Justina_Marie84
3.96124E+17,That was a struggle trying I take my sister out of the house we bony ass thought I couldn't carry her girl I'm pick yo ass up _ÙÔ_,lupemunozz
3.96124E+17,@iamTyGr taaaakkkkinnnggg tooooo loonnnnnnngggg http://t.co/fckfGHy2JJ,DigitistDubstep
3.96124E+17,@Ayo_Ericaa I'm mad at you,mike_T44
3.96124E+17,Literally did nothing tonight,Gabbbss_
3.96124E+17,@ChantiThatsME thanks lol,FollowCoachJaye
3.96124E+17,Team fuck bitches get money is in full affect tonight,A_SHAWTY69
3.96124E+17,‰ÛÏ@foxygrandpa62: I'VE COME FOR YOUR PICKLE.‰Û @rifflesamantha _Ù÷â,KelseyRiffle
3.96124E+17,"Oh, #Bengals. I'll always love you so much, but you really hurt me this time.",smorganwhite
3.96124E+17,Baby I wanna be wit u,Dirty_Boy_5
3.96124E+17,Cameron Wake just went huge!!,ReynoldsWrapuh
3.96124E+17,Lil wayne stop trying to rap like Chance ok,EzyMac_
3.96124E+17,"I regret my decision, but there's no going back now.",MichaelJimenez_
3.96124E+17,BENGALS GET TRICK &amp; dolphins gets the Treat.,djrdman
3.96124E+17,Religion is such a huge topic...,j_fabienne
3.96124E+17,‰ÛÏ@PrettyLorraina: I cant even walk‰Û Damn who gave you the Dope lol,Phillyy_Phill
3.96124E+17,But I gotta be early just incase Fred comes back. He comes early!,ThatGirl_Normaa
3.96124E+17,@PrinceAzzo hello,j_ciay
3.96124E+17,someone come be sad with me....  or at least occupy my mind,courtneeydaryl
3.96124E+17,@cassiweekes @Harv35Cody oh okay I gave you shit once about the whole thing I've heard about you guys like every day. But whateverr,racerusk7
3.96124E+17,@DaItalianPizon believe me I stopped celebrating for a bit,LetsGoDolphins1
3.96124E+17,Addicted to Gossip Girl,inge_mueller
3.96124E+17,You don't look ashamed &amp; baby I'm not scared.,_baileeeee
3.96124E+17,I just remembered I saw DJ Lex at In-N-Out haha,SouloE_
3.96124E+17,You're attractive,RobertChong_
3.96124E+17,@farmgirl_fit _ÙÔ_ÙÔ_Ù÷ä_ÙÕ»_ÙÕ»_Ù÷_,bstoschoolsweat
3.96124E+17,@katymylady22 last one. He misses you.,Cooooooory
3.96124E+17,@zucal13 no,ThomasBurlett
3.96124E+17,Here's my second costume._Ù_Ä http://t.co/VPMSGrkc4O,sailorkathryn
3.96124E+17,@trofholz30 soooo Halloweens over in an hour!!! You spending it with me?,etrofholz
3.96124E+17,Lmfao #binyabinyapollywog lmfao,JessAKA_
3.96124E+17,Great win @MiamiDolphins!!! Unbelievable ending to an incredible #TNF,ChristianSetian
3.96124E+17,Happy Halloween Everyone!! Just being a nerd! tony75106 jasonm1216 lalvarez005 mmmargie_ #nerd‰Û_ http://t.co/MQFxXUSUNn,CritneyClears
3.96124E+17,Tonight El Party Official de Halloween jueves 31 oct.@ La Escondida Rest MUSIC by Djsammy $200 Best‰Û_ http://t.co/OAVs33JfzR,djsammyinthemix
3.96124E+17,My hair is so soaked it looks like I've got afro sheen going on. I'm going to audition for the remake of #ComingToAmerica,Limp_N_Zombie
3.96124E+17,@xocourtneytabor _Ù÷__Ù÷÷,Shimi_Souliki
3.96124E+17,@aharper12345 bae playing video games http://t.co/n6gKYzg5b7,BigBoootyJuddy_
3.96124E+17,Happy birth to you @KatiePressman http://t.co/vTgFoP1UQD,katepaige5
3.96124E+17,ITSSS MY BIRTHDAYYYYY ‰Ñ•ü‰Ñ•ü‰Ñ•ü‰Ñ•ü,xFallen_Ahsyla
3.96124E+17,Birthdays done in 1 min thanks to the beautiful lady's and bros that said happy birthday to me _Ù÷Ü_Ù÷__Ù÷__Ù÷_Ù÷,kidd__Haze
3.96124E+17,seen the cutest baby costumes today. _Ù÷,MaddiIsDaddy
3.96124E+17,Why do I get screwed over so much by guys. That shit hurts so bad,jacquemcmurray
3.96124E+17,"Hate when my phone accidentally ""likes"" peoples photos.",karana10_anna
3.96124E+17,"Get written up, aimlessly walk around SouthSide, order Milano's #DuquesneHatTrick",car_roll12
3.96124E+17,About that time to move to Orlando,Gallito_Zayy
3.96124E+17,Si ya soy americano va,vmrdll
3.96124E+17,Is this an NFL first? Walk off safety?,ABurns85
3.96124E+17,"Such a busy week, this weekend will be nothing but laziness.",buggaboo612
3.96124E+17,Least I get off at 3 tho,KaylasDaBomb
3.96124E+17,HAPPY BIRTHDAY TO THE BEST PICKLE IN THE WORLD I LOVE YOU LILY http://t.co/ff2nR7oWeO,BellaVassos
3.96124E+17,OH LAWD. boring ass Halloween. someone better give me candy tomorrow.,cynbabbe_
3.96124E+17,It's a win! And I win is a win!  #FinsUp #MiamiNation,Ryan_Has_Bacon
3.96124E+17,Halloween just isn't what it used to be #disappointed,nicole__vee
3.96124E+17,El bueno las persiguen y ustedes andas atras de otro wey oliendole los pedos smh . Lol,RigoFlores_XO
3.96124E+17,I wonder if there's actually any biker clubs like the sons,MUNRO_yourboat
3.96124E+17,"Everyone has flaws, learn to accept them.",johnna_justine
3.96124E+17,It's my Big booty BABY's birthday _Ù÷â_Ù÷_Ù÷÷‰_•ü yo young ass finally 1‰Ä£6‰Ä£ _Ùª_ we finna turn TF up this weekend though  _Ù÷_ÙÕÄ_ÙÔø_Ù_ä_Ù___Ù__Ù¡_Ù_â  @calahbaby_ HBD BOO‰Û_•ü,KINGxKemmy
3.96124E+17,This was one of the greatest nights in a while!_Ù÷ä @LivvNicholas13 @MacChilds @Ehanover99 @Madelyn_Jacobs @SpEnCeR__HaRdY,alexfreman11
3.96124E+17,Even white people can construct something beautiful! #THWTR http://t.co/b4pfb9oEgx,spencerkelley16
3.96124E+17,rhrillwrs on,Kimberley_Klein
3.96124E+17,@napheissaowens you new now. you &amp; Kayla _Ù÷Õ 410-946-7145. shoot me a text tomorrow.,d0nstatus
3.96124E+17,@Carli_Dolce lies! Lmao! Didn't know there was another Halloween..,MochaSweetOnYa
3.96124E+17,#NYC #halloween parade 2013 @ VIVA @ Stage 48 http://t.co/xm0vRcw0KA,LizzieVi
3.96124E+17,@andrea_ward10 I can't wait for Wednesday,stephyshaffs
3.96124E+17,@bretgerman33 that dog sucks,nickbarschdorf
3.96124E+17,"it's funny when girls try looking cute in every picture taken around them, and fail miserably. _Ù÷â_Ù÷â",Rachhellis
3.96124E+17,Trick or treat  _Ù_Ä_ÙÔÈ @ Evergreen Recycling Center http://t.co/drzcCLE4BL,Cah_Chedo
3.96124E+17,We are some classy bitches http://t.co/1P9BpCAYbG,_morganjanelle
3.96124E+17,"she said ""kirsty eat me"" i say NO bitch what the fuck is wrong with you. You a thot bitch ! ” ”à",Kirstybaeee
3.96124E+17,I found a Godzilla!!! @ Arcata Plaza http://t.co/XiHy2mxNLu,Mitsuoqp
3.96124E+17,"If u weren't at the Band of Heathens show tonight watching them cover Petty's Damn the Torpedoes, then u missed out! http://t.co/Kzm335BQys",Clint_Wiley
3.96124E+17,Happy birthday! @queen_ciera _Ù_ä_Ù÷__Ù_ä,JacobAGold
3.96124E+17,@prinsesachinita @XianLimm http://t.co/yjq2T0dz0r,105sunnyhills
3.96124E+17,Temp: 65.5F  H I: 65.5F  Wind:NNE at 5.7kts Baro: 978.0mb and Falling quickly Rain today: 0.00in R H: 76%  #wvwx,WeirtonWX
3.96124E+17,"My affliction, I'm addicted, I can't lie",SOSRUGER
3.96124E+17,"I'm at Starbucks (Simi Valley, CA) http://t.co/yLzyAK7KiH",kanny367
3.96124E+17,Trick or treat @noelacruela http://t.co/GHNwnA2fEX,haleybee17
3.96124E+17,Hope my bro j has fun. Didn't feel like spending money on drinks. Fuck that.,Esneakhead
3.96124E+17,Work on Tuesday hope it goes well:),hugobriones4
3.96124E+17,I'm sleeping by myself tonight!! #morebedspace,Roshawn_Jones
3.96124E+17,Also keep snap chatting them and texting them. _ÙÔÎ_ÙÔÎ_ÙÔÎ_ÙÔÎ that's lovely _Ù÷÷ I love you so much right now.,shmemmabee
3.96124E+17,Empty gym.. Hilarious to see the gym workers in costume though! Haha (@ Gold's Gym Arcadia) http://t.co/VCYLLIOhXk,NatttyGee
3.96124E+17,@lauren_sy HBD Lol,itsz_jeremy
3.96124E+17,I would start Andy dalton over Phillip rivers #FantasyFootballProblems,lukepaxt91
3.96124E+17,"one thing for sure she a wifey , but I ain't the husband tho.",bigbick_zee
3.96124E+17,Built a Halloween costume around my jorts so I'm either a hick or a townie or @dylan_roth,SmartAlec92
3.96124E+17,"Sloot nation essay topics: why vlad should replace water in school vending machines, and why is twerking a healthy fitness activity",theDtrainn
3.96124E+17,@wrightpeighton stay in school http://t.co/qir4v5eo72,the_niz_wiz
3.96124E+17,Its so nice and warm here ”Ó,ariadnha
3.96124E+17,@Gashie6192 okay.. I'll be Minnie the next time you see me.,deeebbb
3.96124E+17,@lyss_mendez03 stop _Ù÷_Ù÷,TimmyPhuong
3.96124E+17,"@katebrickman You see, Kate, it's pro-union to tells labor what you think they want to hear and then go somewhere else and take it all back.",javimorillo
3.96124E+17,@LovelaceCrystal who you having over,FUCKINNCompton
3.96124E+17,"Whats the issue, need a tissue",Marsh_Nets11
3.96124E+17,@spiceadams can I get a follow,Crain_Bird
3.96124E+17,Are you fucking serious. G-shit I'm furious. The bengals fuckin lost.,Ctweetinn
3.96124E+17,My head is killing me,Ohdanglupe
3.96124E+17,Yet again....another fudging paper. Soon imma have to learn how to write papers with my feet!‰Û_ http://t.co/x1Zbhrpikv,aKuulLuxuryTax
3.96124E+17,@achirobinson you don't follow me? I can't message you,tylervasquezz
3.96124E+17,Im bored _Ù÷©_Ù÷©,__flyygirll
